rank,object_name,count,percentage,instance_count
12424,showerdoortrack,1,0.00,1
12425,puppet,1,0.00,1
12426,balm,1,0.00,1
12427,haircrease,1,0.00,1
12428,nightstan,1,0.00,1
12429,doorhooks,1,0.00,2
12430,magiceightball,1,0.00,1
12431,pinkplasticcup,1,0.00,1
12432,pictureofbeach,1,0.00,1
12433,pictureofmountains,1,0.00,1
12434,plasticdresser,1,0.00,1
12435,bedsidelight,1,0.00,1
12436,muram,1,0.00,1
12437,matressboxspring,1,0.00,1
12438,Slippers,1,0.00,1
12439,lampshadow,1,0.00,1
12440,bathromrug,1,0.00,1
12441,backet,1,0.00,1
12442,BedCovers,1,0.00,1
12443,wate,1,0.00,1
12444,countertopandsink,1,0.00,1
12445,AIRCONDITIONER,1,0.00,1
12446,DRINK,1,0.00,1
12447,FUTTON,1,0.00,1
12448,GARBAGEBAGS?,1,0.00,1
12449,ROBE,1,0.00,1
12450,PLASTICSTORAGEBOX,1,0.00,1
12451,SwitchStand,1,0.00,1
12452,Drawings,1,0.00,1
12453,GENERATOR,1,0.00,1
12454,RecycleBion,1,0.00,1
12455,3-HolePunch,1,0.00,1
12456,Desk/OfficeTable,1,0.00,4
12457,BioHazardEquipment,1,0.00,1
12458,OfficeFloor,1,0.00,1
12459,DeskLmap,1,0.00,1
12460,fireextiniguisercabinet,1,0.00,1
12461,3-holepunch,1,0.00,1
12462,nomberplate,1,0.00,1
12463,cdrack,1,0.00,1
12464,brownpaper,1,0.00,1
12465,emptyspace,1,0.00,1
12466,Paperwork,1,0.00,1
12467,memosheet,1,0.00,1
12468,headcushion,1,0.00,1
12469,beverage,1,0.00,1
12470,whiteboxes,1,0.00,1
12471,vacumncleaner,1,0.00,1
12472,plant(ivy),1,0.00,0
12473,picture(back),1,0.00,1
12474,officewindow,1,0.00,1
12475,inandoutfilestand,1,0.00,1
12476,keyboard\,1,0.00,1
12477,paperwithbin,1,0.00,1
12478,PT,1,0.00,1
12479,Iphone,1,0.00,1
12480,drawerwithshelf,1,0.00,1
12481,ZBox,1,0.00,1
12482,desktopmessy,1,0.00,1
12483,electical,1,0.00,1
12484,Waste,1,0.00,1
12485,Rolledupposter,1,0.00,1
12486,Filecabneit,1,0.00,1
12487,DEODORANT,1,0.00,1
12488,darkshadowunderbed,1,0.00,1
12489,nightsatnd,1,0.00,1
12490,chepals,1,0.00,1
12491,doorwithself,1,0.00,1
12492,winsow,1,0.00,1
12493,boxwithcover,1,0.00,1
12494,picturewall,1,0.00,1
12495,flolor,1,0.00,1
12496,Commode,1,0.00,1
12497,cookingutensils,1,0.00,1
12498,bowlwithspoon,1,0.00,1
12499,travelingbag,1,0.00,1
12500,sofacumbed,1,0.00,1
12501,Powerchord,1,0.00,1
12502,wallhangers,1,0.00,1
12503,polythenecovers,1,0.00,1
12504,cotbed,1,0.00,1
12505,doorframes,1,0.00,1
12506,oldthings,1,0.00,1
12507,Heating,1,0.00,1
12508,laundrybaket,1,0.00,1
12509,hairblowdryer,1,0.00,1
12510,Newpaper,1,0.00,1
12511,t.v.remote,1,0.00,1
12512,fouton,1,0.00,1
12513,CHAPPLE,1,0.00,1
12514,chapplestand,1,0.00,1
12515,policeshoe,1,0.00,1
12516,Sideofbed,1,0.00,1
12517,StackofBooks,1,0.00,1
12518,PowerOutlets,1,0.00,1
12519,stairwell,1,0.00,1
12520,floorheater,1,0.00,1
12521,outsidefloor,1,0.00,1
12522,metalfloorsupportbeam,1,0.00,1
12523,taile,1,0.00,1
12524,planterstand,1,0.00,1
12525,DocumentHolder,1,0.00,1
12526,redcolorobject,1,0.00,1
12527,pillor,1,0.00,1
12528,aluminumfoil,1,0.00,1
12529,Soapdispenser,1,0.00,1
12530,Papertowel,1,0.00,1
12531,foilpaper,1,0.00,1
12532,plasticpan,1,0.00,1
12533,kichen,1,0.00,1
12534,redcolourchair,1,0.00,1
12535,bluecolourchair,1,0.00,1
12536,officeprinter1,1,0.00,1
12537,officeprinter2,1,0.00,1
12538,shuder,1,0.00,1
12539,a4sheet,1,0.00,1
12540,windowbench,1,0.00,1
12541,esk,1,0.00,2
12542,DoorMat,1,0.00,1
12543,SingleCouch,1,0.00,1
12544,Canvas,1,0.00,1
12545,show,1,0.00,1
12546,fireextinguishercase,1,0.00,1
12547,on/offswitch,1,0.00,2
12548,hacksaw,1,0.00,1
12549,monitorwithelectronicdevice,1,0.00,1
12550,whitewire,1,0.00,1
12551,UPSlabel,1,0.00,2
12552,USPSshippingBox,1,0.00,1
12553,In/Outtray,1,0.00,1
12554,hot/coldthermos,1,0.00,1
12555,plasticfoodcontainer,1,0.00,1
12556,materialswatches,1,0.00,1
12557,trialsizebottle,1,0.00,1
12558,jarofcream,1,0.00,1
12559,metalwaterbottle,1,0.00,1
12560,showerscrubber,1,0.00,1
12561,bottleofvitamins,1,0.00,1
12562,pa[pers,1,0.00,1
12563,promotionalitems,1,0.00,1
12564,strip,1,0.00,1
12565,antennabase,1,0.00,2
12566,projecter,1,0.00,2
12567,wallmap,1,0.00,1
12568,liquidcleaner,1,0.00,1
12569,connector,1,0.00,1
12570,PaperWeight,1,0.00,1
12571,AluminiumPannel,1,0.00,1
12572,monitpor,1,0.00,1
12573,Typewriter,1,0.00,1
12574,Typewritercover,1,0.00,1
12575,OfficeChairWheel,1,0.00,1
12576,phonereceiver,1,0.00,1
12577,spryer,1,0.00,1
12578,bool,1,0.00,1
12579,seaker,1,0.00,1
12580,bluecup,1,0.00,1
12581,montior,1,0.00,1
12582,speakermodule,1,0.00,1
12583,accessories,1,0.00,2
12584,officetrashcan,1,0.00,1
12585,Officejunk,1,0.00,2
12586,notebookmessage,1,0.00,1
12587,movingbox,1,0.00,3
12588,officetechnology,1,0.00,1
12589,post-itnotes,1,0.00,1
12590,clipboard?,1,0.00,1
12591,video,1,0.00,1
12592,Harddiskdrive,1,0.00,1
12593,Harddisk,1,0.00,1
12594,Kerchief,1,0.00,1
12595,Tshirt,1,0.00,1
12596,Reminders,1,0.00,1
12597,TravellingBag,1,0.00,1
12598,Dresses,1,0.00,1
12599,FILEORGANISER,1,0.00,1
12600,underdesk,1,0.00,1
12601,COVER,1,0.00,1
12602,grillshelf,1,0.00,1
12603,stuffedplatapus,1,0.00,1
12604,bottleoflotion,1,0.00,1
12605,peero,1,0.00,1
12606,emergencylamb,1,0.00,1
12607,soapbottle,1,0.00,1
12608,cupandsaucer,1,0.00,2
12609,hotwaterkettle,1,0.00,1
12610,woodenmirrorframe,1,0.00,1
12611,CFLBulb,1,0.00,1
12612,Shadowofmirror,1,0.00,1
12613,monitor.,1,0.00,1
12614,monitior,1,0.00,1
12615,moude,1,0.00,1
12616,keyboard4,1,0.00,1
12617,computermonitor1,1,0.00,1
12618,computermonitor2,1,0.00,1
12619,computermonitor3,1,0.00,1
12620,computermonitor4,1,0.00,1
12621,computermonitor5,1,0.00,1
12622,shelf2,1,0.00,1
12623,unknown',1,0.00,1
12624,deskdivider,1,0.00,1
12625,BUFFET,1,0.00,1
12626,fanblade,1,0.00,2
12627,THING,1,0.00,1
12628,NECKLACE,1,0.00,1
12629,HANDIWORK,1,0.00,1
12630,showercabin,1,0.00,1
12631,bed.,1,0.00,1
12632,cobord,1,0.00,1
12633,rangetop,1,0.00,1
12634,cabinetdoor2,1,0.00,1
12635,GarbageBag,1,0.00,1
12636,MicrowaveStand,1,0.00,1
12637,Diswasher,1,0.00,1
12638,Hood,1,0.00,1
12639,tvrack,1,0.00,1
12640,red,1,0.00,1
12641,piloow,1,0.00,1
12642,handbasin,1,0.00,1
12643,loofahbackscrubber,1,0.00,1
12644,floss,1,0.00,1
12645,toilerpaper,1,0.00,1
12646,showercleaner,1,0.00,1
12647,SWITCHCASE,1,0.00,1
12648,IroningBoard,1,0.00,1
12649,Cola,1,0.00,1
12650,Tool,1,0.00,1
12651,pillwo,1,0.00,1
12652,camerastrap,1,0.00,2
12653,cornertrim,1,0.00,1
12654,CENTERTABLE,1,0.00,1
12655,cdanditscover,1,0.00,1
12656,cupset,1,0.00,1
12657,chire,1,0.00,2
12658,CabinetPulls,1,0.00,1
12659,basebpard,1,0.00,1
12660,HandWasher,1,0.00,1
12661,solutionbottle,1,0.00,1
12662,Table(tippedover),1,0.00,1
12663,Whiteboardfortcoupling,1,0.00,1
12664,freestandingdryeraseboard,1,0.00,1
12665,firealam,1,0.00,1
12666,garbagebagsroll,1,0.00,1
12667,storagecloset,1,0.00,1
12668,storagecounter,1,0.00,1
12669,toiletpaperbox,1,0.00,1
12670,lightplate,1,0.00,2
12671,BoardPen,1,0.00,1
12672,whiteplate,1,0.00,1
12673,floppy,1,0.00,1
12674,refusecan,1,0.00,1
12675,desksupport,1,0.00,1
12676,aesel,1,0.00,1
12677,TISSUEPAPER,1,0.00,1
12678,baggagetag,1,0.00,1
12679,smilieface,1,0.00,1
12680,drawstringbag,1,0.00,1
12681,slipper1,1,0.00,1
12682,Slipper2,1,0.00,1
12683,Tile1,1,0.00,1
12684,Tile2,1,0.00,1
12685,Tile3,1,0.00,1
12686,Tile4,1,0.00,1
12687,Tile5,1,0.00,1
12688,Tile6,1,0.00,1
12689,Shoe1,1,0.00,1
12690,Shoe2,1,0.00,1
12691,Edgeofapicture,1,0.00,1
12692,Cornerofpitcuremissing,1,0.00,1
12693,Turbine,1,0.00,1
12694,Meter,1,0.00,1
12695,TubeLigtht,1,0.00,1
12696,Computerizedequipment,1,0.00,1
12697,ShelfLeg,1,0.00,1
12698,spareparts,1,0.00,1
12699,Wiring,1,0.00,1
12700,harddriveequipment,1,0.00,1
12701,metalpipes,1,0.00,1
12702,device1,1,0.00,1
12703,electronicdevices,1,0.00,1
12704,upstairs,1,0.00,1
12705,device2,1,0.00,1
12706,device3,1,0.00,1
12707,Boltandbracket,1,0.00,1
12708,Tank,1,0.00,1
12709,Skullandcrossbones,1,0.00,1
12710,Boxoflabparts,1,0.00,1
12711,Tilre,1,0.00,1
12712,bandagecotton,1,0.00,1
12713,laboratoryequipment,1,0.00,3
12714,handglows,1,0.00,1
12715,toolchest,1,0.00,4
12716,gauge,1,0.00,2
12717,tester,1,0.00,1
12718,electronicmaterials,1,0.00,1
12719,boxcover,1,0.00,1
12720,visegrip,1,0.00,1
12721,Rollingutilitycart,1,0.00,2
12722,plasticbaggie,1,0.00,1
12723,mattress??,1,0.00,1
12724,equipment??,1,0.00,1
12725,specializedtestequipment,1,0.00,4
12726,electricaltools,1,0.00,1
12727,plasticstoragecontainers,1,0.00,2
12728,electricaltape,1,0.00,2
12729,electricaldevice??,1,0.00,2
12730,cockroach,1,0.00,1
12731,foodcrumbs,1,0.00,1
12732,Unidentifiedobject,1,0.00,1
12733,Table/Counter,1,0.00,1
12734,electroniceqipment,1,0.00,2
12735,cabinettable,1,0.00,0
12736,extensionplug,1,0.00,2
12737,textandcircuitimage,1,0.00,1
12738,framehandle,1,0.00,1
12739,wheelstand,1,0.00,1
12740,LightSwitches,1,0.00,1
12741,BikeHelmet,1,0.00,1
12742,DeskChair2,1,0.00,1
12743,DeskChair(Front),1,0.00,1
12744,Desk(Front),1,0.00,1
12745,DeskChair3,1,0.00,1
12746,DeskChair4,1,0.00,1
12747,doorwindow/safetyglass,1,0.00,1
12748,stackablechairs,1,0.00,2
12749,doorjams,1,0.00,2
12750,intercomsystem,1,0.00,1
12751,windowjam,1,0.00,1
12752,Desk1,1,0.00,1
12753,Desk5,1,0.00,1
12754,Desk6,1,0.00,1
12755,Desk7,1,0.00,1
12756,Desk8,1,0.00,1
12757,Desk9,1,0.00,1
12758,Desk10,1,0.00,1
12759,Desk11,1,0.00,1
12760,Desk12,1,0.00,1
12761,Desk13,1,0.00,1
12762,Desk14,1,0.00,1
12763,Desk15,1,0.00,1
12764,Desk16,1,0.00,1
12765,Desk17,1,0.00,1
12766,Desk18,1,0.00,1
12767,Desk19,1,0.00,1
12768,Desk20,1,0.00,1
12769,Desk21,1,0.00,1
12770,Light1,1,0.00,1
12771,walloulet,1,0.00,2
12772,flores,1,0.00,1
12773,PatioDoor,1,0.00,1
12774,pposterboard,1,0.00,1
12775,turtlefigurine,1,0.00,1
12776,laptop',1,0.00,1
12777,schoolhouse,1,0.00,1
12778,thava,1,0.00,1
12779,Spout,1,0.00,1
12780,walltile.3,1,0.00,1
12781,rflectedlight.,1,0.00,1
12782,WoodFrame,1,0.00,1
12783,DrinkDispenser,1,0.00,1
12784,Envelops,1,0.00,1
12785,x-mastree,1,0.00,1
12786,trollybag,1,0.00,1
12787,dryingmat,1,0.00,1
12788,Wii,1,0.00,1
12789,WiiGame,1,0.00,1
12790,WineCellar,1,0.00,1
12791,Banquette,1,0.00,1
12792,christmastree,1,0.00,1
12793,ENTERTAINMENTSYSTEM,1,0.00,1
12794,stovetophood,1,0.00,1
12795,lapdop,1,0.00,1
12796,chirstmastree,1,0.00,1
12797,tinningtable,1,0.00,1
12798,SippyCup,1,0.00,1
12799,refrigeratorfreezer,1,0.00,1
12800,kitchentiledwall,1,0.00,1
12801,Printedpaper,1,0.00,1
12802,wetwipes,1,0.00,1
12803,brownwall,1,0.00,1
12804,glasscoffeetable,1,0.00,1
12805,linencloset,1,0.00,1
12806,sword,1,0.00,1
12807,Pilows,1,0.00,1
12808,flushtank,1,0.00,1
12809,decorativewallpanel,1,0.00,1
12810,liddedbowl,1,0.00,1
12811,decorativestatue,1,0.00,1
12812,decorativebox,1,0.00,4
12813,decorativecontainer,1,0.00,2
12814,brickmantle,1,0.00,1
12815,returnairvent,1,0.00,1
12816,PLANTSTAND,1,0.00,1
12817,ATBLELAMP,1,0.00,1
12818,frameddocument,1,0.00,1
12819,shelt,1,0.00,1
12820,cuestick,1,0.00,1
12821,DUSTER,1,0.00,1
12822,CLEANINGBOTTLE,1,0.00,6
12823,BOTTLECARRIER,1,0.00,2
12824,BROOMHANDLE,1,0.00,1
12825,rookdoor,1,0.00,1
12826,noticepapers,1,0.00,1
12827,noticepapers1,1,0.00,1
12828,walltiles1,1,0.00,1
12829,papernotice,1,0.00,1
12830,alaram,1,0.00,1
12831,plasticpaperrack,1,0.00,1
12832,bedspratw,1,0.00,1
12833,woodendrawers,1,0.00,1
12834,kitchenslab,1,0.00,1
12835,ironbowlwithcap,1,0.00,1
12836,spanch,1,0.00,1
12837,bottomoftheshelf,1,0.00,1
12838,bathtowel,1,0.00,1
12839,woodshelvingunit,1,0.00,2
12840,bandage,1,0.00,1
12841,GlassBox,1,0.00,1
12842,Roll,1,0.00,1
12843,BackSplashtoCountertop,1,0.00,1
12844,PlasticBin,1,0.00,1
12845,EnvelopesorNapkins,1,0.00,1
12846,fridgeknob,1,0.00,1
12847,overn,1,0.00,1
12848,waitingroomchair,1,0.00,1
12849,mimiblinds,1,0.00,6
12850,charis,1,0.00,1
12851,irontool,1,0.00,1
12852,spoonandtissueinglass,1,0.00,1
12853,handkerchief,1,0.00,1
12854,fanregulator,1,0.00,1
12855,uensils,1,0.00,1
12856,Cand;e,1,0.00,1
12857,Notes,1,0.00,1
12858,Oatmeal,1,0.00,1
12859,Drink,1,0.00,1
12860,GeorgeForemanGrill,1,0.00,1
12861,WaterBottles,1,0.00,1
12862,FridgeMagnet,1,0.00,1
12863,3-tiershelf,1,0.00,1
12864,Roominusesign,1,0.00,1
12865,viewinsideroom,1,0.00,1
12866,yellowpaper,1,0.00,1
12867,dryeraseboardutilityholder,1,0.00,1
12868,splitdoor,1,0.00,1
12869,WaterFilter,1,0.00,1
12870,Teamaker,1,0.00,1
12871,GarbegBin,1,0.00,1
12872,dor,1,0.00,1
12873,tope,1,0.00,1
12874,DorFrame,1,0.00,1
12875,fireplacetool,1,0.00,1
12876,outet,1,0.00,1
12877,firefightingequpments,1,0.00,1
12878,PIllow1,1,0.00,1
12879,Curtain1,1,0.00,1
12880,Curtain2,1,0.00,1
12881,Curtain3,1,0.00,1
12882,ChairPillow,1,0.00,1
12883,Window9,1,0.00,1
12884,Window10,1,0.00,1
12885,LampTable,1,0.00,1
12886,Wainscotting,1,0.00,1
12887,curton,1,0.00,1
12888,tableknob,1,0.00,1
12889,wallsocket2,1,0.00,1
12890,woodenwall2,1,0.00,1
12891,SAFETYFIRE,1,0.00,1
12892,walloutlwt,1,0.00,1
12893,shutwindow,1,0.00,2
12894,threadroll,1,0.00,1
12895,COFFEEPOT,1,0.00,1
12896,LAUNDRYHAMPER,1,0.00,1
12897,ALCOVEFRAME,1,0.00,1
12898,TOOTHPASTE,1,0.00,1
12899,tassel,1,0.00,1
12900,alarmbox,1,0.00,1
12901,meterboard,1,0.00,1
12902,toolsbag,1,0.00,1
12903,brushes,1,0.00,1
12904,Mitten,1,0.00,1
12905,blouse,1,0.00,2
12906,shitrt,1,0.00,1
12907,plasticstoragecontainer,1,0.00,1
12908,strap,1,0.00,1
12909,wireclosetorganizer,1,0.00,1
12910,wireclosetorganzer,1,0.00,1
12911,insidecloset,1,0.00,3
12912,scarf/belt,1,0.00,1
12913,cloth5,1,0.00,1
12914,cloth6,1,0.00,1
12915,cloth8,1,0.00,1
12916,PlasticStorage,1,0.00,1
12917,doorhasp,1,0.00,1
12918,woodstrip,1,0.00,1
12919,CardBoardBox,1,0.00,1
12920,Scrissors,1,0.00,1
12921,MedicalBottle?,1,0.00,1
12922,Mittens?,1,0.00,1
12923,flowerpot1,1,0.00,1
12924,creeper,1,0.00,1
12925,creeper1,1,0.00,1
12926,peocockfeather,1,0.00,1
12927,tumler,1,0.00,1
12928,trolleybag,1,0.00,1
12929,TOWE;L,1,0.00,1
12930,MICROVOVAN,1,0.00,1
12931,TABLEFAN,1,0.00,1
12932,JUSTBIN,1,0.00,1
12933,STERIO,1,0.00,1
12934,hangingplanter,1,0.00,1
12935,bttle,1,0.00,1
12936,Security,1,0.00,1
12937,poaster,1,0.00,1
12938,bagtag,1,0.00,1
12939,uppercupboards,1,0.00,1
12940,headertrim,1,0.00,1
12941,GREENOBJECT,1,0.00,1
12942,DETERGENT,1,0.00,1
12943,BLACKCLOTHES,1,0.00,1
12944,metalhangar,1,0.00,1
12945,oldbook,1,0.00,1
12946,LaundryBasket,1,0.00,1
12947,closetdoorway,1,0.00,1
12948,hangingclothing,1,0.00,1
12949,studymaterial,1,0.00,1
12950,shavingcreamcan,1,0.00,1
12951,utilitycart,1,0.00,1
12952,doorknobe,1,0.00,1
12953,photframe,1,0.00,1
12954,chalkboard.,1,0.00,1
12955,showbha,1,0.00,1
12956,sittingbed,1,0.00,1
12957,plugpoit,1,0.00,1
12958,Sconce,1,0.00,2
12959,sinkbowl,1,0.00,1
12960,toiletrytray,1,0.00,1
12961,woodenwork,1,0.00,1
12962,outsidebuilding,1,0.00,1
12963,CookieBag,1,0.00,1
12964,Braket,1,0.00,1
12965,HallWall,1,0.00,1
12966,BathroomWall,1,0.00,1
12967,Auxiliaryhandle,1,0.00,1
12968,plasticcard,1,0.00,2
12969,sconcelamp,1,0.00,1
12970,suitcasewithjacketontop,1,0.00,1
12971,Chairpilow,1,0.00,1
12972,Nighstand,1,0.00,1
12973,yard,1,0.00,2
12974,portacrib,1,0.00,1
12975,lightsource,1,0.00,1
12976,babypowder,1,0.00,1
12977,dishliquid,1,0.00,1
12978,drainmat,1,0.00,1
12979,boppy,1,0.00,1
12980,ShowCase,1,0.00,1
12981,CeramicBot,1,0.00,1
12982,Somthings,1,0.00,1
12983,showcasetable,1,0.00,1
12984,TableDecor,1,0.00,1
12985,AirConditionaer,1,0.00,1
12986,KidsPotty,1,0.00,1
12987,BathroomOrganizer,1,0.00,1
12988,PenCaddy,1,0.00,1
12989,Controls,1,0.00,1
12990,wand,1,0.00,1
12991,rollcart,1,0.00,2
12992,paper-toweldispenser,1,0.00,1
12993,Sharpies,1,0.00,1
12994,multiplepowerplug,1,0.00,1
12995,officematerials,1,0.00,1
12996,poolstick,1,0.00,1
12997,poolballs,1,0.00,1
12998,hleving,1,0.00,1
12999,cooldrinksglass,1,0.00,1
13000,woodenboxes,1,0.00,1
13001,tvscreen,1,0.00,1
13002,Chair.,1,0.00,1
13003,minutehand,1,0.00,1
13004,whitebroad,1,0.00,1
13005,telecom,1,0.00,1
13006,dester,1,0.00,1
13007,DoubleLightSwitch,1,0.00,1
13008,Stackofpapers,1,0.00,1
13009,telephonejack,1,0.00,1
13010,MarkerTray,1,0.00,1
13011,ramotecontrol,1,0.00,1
13012,businesstag,1,0.00,0
13013,pipevalve,1,0.00,2
13014,switchholder,1,0.00,1
13015,handheldshowerhead,1,0.00,1
13016,woodenpanelwall,1,0.00,1
13017,Dwsk,1,0.00,1
13018,woodmirrorstand,1,0.00,1
13019,soapboxwithsoap,1,0.00,1
13020,washbasinstand,1,0.00,1
13021,APAINTING,1,0.00,1
13022,T.V.,1,0.00,1
13023,PizzaBoxes,1,0.00,1
13024,DryEarseBoard2,1,0.00,1
13025,Pizzabox,1,0.00,2
13026,table',1,0.00,1
13027,tabale,1,0.00,1
13028,2x4,1,0.00,1
13029,saftetypinbox,1,0.00,1
13030,kewboard,1,0.00,1
13031,bottlewater,1,0.00,1
13032,TrayRack,1,0.00,1
13033,Counter#2,1,0.00,1
13034,Counter#3,1,0.00,1
13035,FLOORMAT,1,0.00,1
13036,WOODTABLE,1,0.00,1
13037,PILLOS,1,0.00,1
13038,BEED,1,0.00,1
13039,KOBED,1,0.00,1
13040,fevicol,1,0.00,1
13041,tabletbottle,1,0.00,1
13042,lockholder,1,0.00,1
13043,cou,1,0.00,1
13044,pctable,1,0.00,1
13045,timer,1,0.00,1
13046,standwithshelf,1,0.00,1
13047,MetalBucket,1,0.00,1
13048,remainderboard,1,0.00,0
13049,smallitems,1,0.00,1
13050,powercardpanel,1,0.00,1
13051,disposal,1,0.00,1
13052,LabCoat,1,0.00,1
13053,portablestepstool,1,0.00,1
13054,rollingpaper,1,0.00,1
13055,wooddrawer,1,0.00,1
13056,labitem,1,0.00,1
13057,bottleupsidedown,1,0.00,1
13058,"desktopstand,",1,0.00,1
13059,unidentifiedObject,1,0.00,1
13060,Fredze,1,0.00,1
13061,Self'sDroyer,1,0.00,1
13062,WallSelf,1,0.00,1
13063,knifes,1,0.00,1
13064,CardandPaperBox,1,0.00,1
13065,wallSelf,1,0.00,1
13066,Fridzecable,1,0.00,1
13067,laboratorybench,1,0.00,2
13068,testtuberack,1,0.00,1
13069,vortex,1,0.00,1
13070,smallstool,1,0.00,1
13071,casing,1,0.00,1
13072,PCTOWER,1,0.00,1
13073,TANK,1,0.00,1
13074,TUBEFORTANK,1,0.00,1
13075,petridish,1,0.00,3
13076,draw6,1,0.00,1
13077,draw7,1,0.00,1
13078,draw8,1,0.00,1
13079,draw9,1,0.00,1
13080,draw10,1,0.00,1
13081,ups1,1,0.00,1
13082,ups2,1,0.00,1
13083,socket1,1,0.00,1
13084,printer1,1,0.00,1
13085,printer2,1,0.00,1
13086,doorhanndle,1,0.00,1
13087,idontknow,1,0.00,1
13088,wasterecepticle,1,0.00,1
13089,ChairArm,1,0.00,1
13090,CupwithSilverware,1,0.00,1
13091,boarderaroundwhiteboard,1,0.00,1
13092,redmarker,1,0.00,1
13093,ceililg,1,0.00,1
13094,Billboard,1,0.00,1
13095,rACK,1,0.00,1
13096,GarbageBean,1,0.00,1
13097,postboard,1,0.00,1
13098,emergencyhatch,1,0.00,1
13099,cielinglight,1,0.00,1
13100,Doubledoors,1,0.00,1
13101,Class,1,0.00,1
13102,shleves,1,0.00,1
13103,floorhallway,1,0.00,2
13104,Restroomsign,1,0.00,0
13105,Office,1,0.00,0
13106,GlassDoororViewpoint,1,0.00,1
13107,DoorFrams,1,0.00,1
13108,staragedrawer,1,0.00,1
13109,climatecontrol,1,0.00,1
13110,waitingcouch,1,0.00,1
13111,bullenboard,1,0.00,1
13112,TrashCan1,1,0.00,1
13113,Trashcan2,1,0.00,1
13114,metalslat,1,0.00,1
13115,GlassRailing,1,0.00,1
13116,Hangers,1,0.00,1
13117,WOODENCUBBIES,1,0.00,1
13118,RECYCLINGBIN,1,0.00,1
13119,SIGNAGE,1,0.00,1
13120,PLANTS,1,0.00,1
13121,PLANTTABLEW/PLANTS,1,0.00,1
13122,HANGINGCLOTHES,1,0.00,1
13123,GLASSCASE,1,0.00,1
13124,MESSAGEBOARD,1,0.00,1
13125,FILINGCABINET,1,0.00,1
13126,DisplayCase,1,0.00,1
13127,Award,1,0.00,1
13128,Shelp,1,0.00,1
13129,faciaboard,1,0.00,1
13130,Kickbreak,1,0.00,1
13131,Floorboards,1,0.00,1
13132,EDGE,1,0.00,1
13133,doorkeylock,1,0.00,1
13134,bulltainboard,1,0.00,1
13135,bulltiernboard,1,0.00,1
13136,Guardrailing,1,0.00,0
13137,StairRailing,1,0.00,1
13138,framedtapestry,1,0.00,1
13139,wallmountdisplaycase,1,0.00,1
13140,ELEVATOR,1,0.00,1
13141,HANDSANITIZER,1,0.00,1
13142,ELEVATORPANEL,1,0.00,1
13143,BUILDINGDIRECTORY,1,0.00,1
13144,DISPLAYCASE,1,0.00,1
13145,CHAIRRAIL,1,0.00,1
13146,waitingroomchairs,1,0.00,1
13147,Shoppingcart,1,0.00,1
13148,noticboard,1,0.00,1
13149,handlebar,1,0.00,1
13150,Bathroomstalldivider,1,0.00,1
13151,Urinaldivider,1,0.00,1
13152,Pointer,1,0.00,1
13153,dryeraseboardtray,1,0.00,1
13154,electricoutler,1,0.00,1
13155,floorgrate,1,0.00,1
13156,plugoulet,1,0.00,1
13157,windowpaine,1,0.00,1
13158,desj,1,0.00,1
13159,Maindesk,1,0.00,1
13160,presentationscreen,1,0.00,1
13161,stepup,1,0.00,4
13162,rowof4ofconnectedstudentdesks,1,0.00,1
13163,NightLamp,1,0.00,1
13164,Pastetube,1,0.00,1
13165,Comb,1,0.00,1
13166,Compement,1,0.00,1
13167,towelhanger,1,0.00,1
13168,faucetcontrol,1,0.00,1
13169,faucetplungercontrol,1,0.00,1
13170,doorpanal,1,0.00,1
13171,mirrorreflection,1,0.00,1
13172,washroom,1,0.00,1
13173,savemachine,1,0.00,1
13174,locationbook,1,0.00,1
13175,Outletplate,1,0.00,1
13176,Fkoor,1,0.00,1
13177,Outlet-late,1,0.00,1
13178,stable,1,0.00,1
13179,FireAlarmIndicatorLight,1,0.00,1
13180,WallReceptacle,1,0.00,4
13181,FloorCover,1,0.00,1
13182,pingpongnet,1,0.00,1
13183,tabletenniscort,1,0.00,1
13184,Remotecontrol,1,0.00,1
13185,Market,1,0.00,1
13186,LightSwitchPlate,1,0.00,1
13187,Printer/Copier,1,0.00,2
13188,Chord,1,0.00,1
13189,wallnote,1,0.00,1
13190,SMALLTREE,1,0.00,1
13191,EXITBOARD,1,0.00,1
13192,MaskingTape,1,0.00,1
13193,screendecor,1,0.00,1
13194,Littledoghouse,1,0.00,1
13195,lgbowl,1,0.00,1
13196,smalllid,1,0.00,1
13197,takeoutbagchinese,1,0.00,1
13198,bunchofbananas,1,0.00,1
13199,cornerofrefrigerator,1,0.00,1
13200,glasscontainerw/lid,1,0.00,1
13201,expressomachine,1,0.00,1
13202,emptyplasticcontainer,1,0.00,1
13203,1.75ltrbottlealcohol,1,0.00,1
13204,emptyglasscontainerw/lid,1,0.00,1
13205,glasssaltgrinder,1,0.00,1
13206,bluecookingdish,1,0.00,1
13207,blueplasticstoragecontainer,1,0.00,1
13208,whitwplate,1,0.00,1
13209,whttowel,1,0.00,1
13210,whtservingtray,1,0.00,0
13211,cabinetfronts,1,0.00,1
13212,watercaraffe,1,0.00,1
13213,stovefront,1,0.00,1
13214,alumroastingpan,1,0.00,1
13215,waterdipenser,1,0.00,1
13216,broilingpan,1,0.00,1
13217,whtcontainer,1,0.00,1
13218,casserole,1,0.00,3
13219,spoonbox,1,0.00,1
13220,powerplugbox,1,0.00,1
13221,breadmakingmachine,1,0.00,1
13222,kitchenroof,1,0.00,1
